Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2020-09-03,117.7155532836914,125.46717239071351,117.34550374738473,123.58770382002211,257599600
2020-09-04,117.79347229003906,120.46174167565064,107.98708803912147,116.92677156884038,332607200
2020-09-08,109.86656951904295,115.87504793239556,109.7302350684399,110.96698542167366,231366600
2020-09-09,114.24876403808594,116.02111927354656,112.24269366983658,114.19033711230628,176940500
2020-09-10,110.51902770996094,117.34552021964376,109.55494626315289,117.20918576977876,182274400
2020-09-11,109.06804656982422,112.21349439620566,107.12040288107735,111.5707684126771,180860300
2020-09-14,112.340087890625,112.8951660414172,109.8471063614068,111.71684250832044,140150100
2020-09-15,112.51534271240234,115.71921650157876,110.63586682482072,115.23230572686504,184642000
2020-09-16,109.19461059570312,112.96330276789922,109.10697022014156,112.21346342375288,154679000
2020-09-17,107.45148468017578,109.26279366804528,105.86415795625577,106.847719970666,178011000
2020-09-18,104.04310607910156,107.97734660906691,103.31273980959568,107.50991635719828,287104900
2020-09-21,107.1982879638672,107.30540893869026,100.40100964447096,101.80331518421332,195713800
2020-09-22,108.88299560546876,109.90551130322967,106.30237419337884,109.73022311017552,183055400
2020-09-23,104.31578826904295,109.17515670886098,103.97494471367466,108.69798613288378,150718700
2020-09-24,105.3870086669922,107.36386596263614,102.25130091679632,102.416848858969,167743300
2020-09-25,109.34070587158205,109.49652091920656,104.85138696986856,105.59149358674422,149981400
2020-09-28,111.95053100585938,112.30110737861732,109.82759960623372,111.99922505805824,137672400
2020-09-29,111.10332489013672,112.2913886673386,110.5969408264079,111.55128945340192,99382200
2020-09-30,112.7782974243164,114.19034345635778,110.6456327885037,110.81118070719012,142675200
2020-10-01,113.7326431274414,114.63829765255328,112.79777513856308,114.56039012939586,116120400
2020-10-02,110.06134033203124,112.34982758405464,109.28228732318308,109.93474616838203,144712000
2020-10-05,113.4502182006836,113.59629292893594,110.57744740695462,110.9280237828925,106243800
2020-10-06,110.19766998291016,113.0801813977596,109.31148864679248,112.67117062665211,161498200
2020-10-07,112.06739044189452,112.52508777827477,111.14225547291966,111.61943340172876,96849000
2020-10-08,111.96029663085938,113.35286214055571,111.59023958163668,113.20678738058209,83477200
2020-10-09,113.90794372558594,113.93715719252894,111.91160594820737,112.26218241086576,100506900
2020-10-12,121.1434326171875,121.90301242749467,116.15746235896894,116.91704216927612,240226800
2020-10-13,117.92980194091795,122.10749776807862,116.5177635009862,121.99063649380032,262330500
2020-10-14,118.0174789428711,119.8093076802866,116.48857885052384,117.83245040358544,150712000
2020-10-15,117.5500259399414,118.02719653089068,115.05704456556252,115.61212268187876,112559200
2020-10-16,115.90425872802734,118.3680339393134,115.69975705683036,118.10509791229572,115393800
2020-10-19,112.94385528564452,117.26761901216874,112.6322326077899,116.81966187710712,120639300
2020-10-20,114.43377685546876,115.86529577819154,112.602987515532,113.1580655233562,124423700
2020-10-21,113.81055450439452,115.60238301966776,113.4015437088034,113.61578568990576,89946000
2020-10-22,112.71985626220705,114.9499087377022,111.59021957921264,114.37535009937378,101988000
2020-10-23,112.02845001220705,113.49892286939378,111.28834343492714,113.34310783010538,82572600
2020-10-26,112.03820037841795,113.49893306950727,109.92500143875908,111.02542482103556,111850700
2020-10-27,113.547607421875,114.20980646740922,111.54153712055216,112.46666475299313,92276800
2020-10-28,108.28899383544922,112.40826379960323,108.19161313001004,112.03821414706574,143937800
2020-10-29,112.30113220214844,113.86898592975078,109.2628054431977,109.42836079946736,146129200
2020-10-30,106.01021575927734,109.05827457151688,104.90005977375016,108.15262022230588,190272600
2020-11-02,105.92259216308594,107.78259533653008,104.51055354833466,106.25369543303232,122866900
2020-11-03,107.54888916015624,108.5713976607182,105.88365466238004,106.78930929411844,107624400
2020-11-04,111.94081115722656,112.56405650493748,109.40887600344216,111.15201788927038,138235500
2020-11-05,115.91400909423828,116.4885678267502,113.81055784373574,114.8622797541516,126387100
2020-11-06,115.7823257446289,116.27982636729172,113.28503575822148,115.42138735344204,114457900
2020-11-09,113.47036743164062,119.00146077117734,113.20698522415756,117.54796519416684,154515300
2020-11-10,113.12896728515624,114.70927575015004,111.33403974847876,112.71925823441634,138023400
2020-11-11,116.5626983642578,116.69926800957136,113.58742258565564,114.31904887518712,112295000
2020-11-12,116.28956604003906,117.57722808905324,115.6652454976375,116.68952534133676,103162300
2020-11-13,116.33836364746094,116.73831557345126,114.98241654393875,116.5139542946611,81581900
2020-11-16,117.35286712646484,118.02595829386176,115.25553681069076,116.0066699066951,91183000
2020-11-17,116.46515655517578,117.71379763887924,116.0456904933859,116.62124041188268,74271000
2020-11-18,115.13848114013672,116.88463032919714,115.10921727569529,115.7042739942992,76322100
2020-11-19,115.73353576660156,116.14324474635212,113.94836564306064,114.7092558747369,74113000
2020-11-20,114.46537017822266,115.86033795899172,114.4165995568946,115.73352541255366,73604300
2020-11-23,111.0608901977539,114.73853654084122,110.9633414959256,114.30931332180998,127959300
2020-11-24,112.34854888916016,113.01189046027504,109.83175227147532,111.1194218881883,113874200
2020-11-25,113.18746948242188,113.88983194948229,112.3485373625984,112.71923279937354,76499200
2020-11-27,113.73374938964844,114.61170248347958,113.37281849287028,113.71424262866908,46691300
2020-11-30,116.13349151611328,118.00645317380616,113.9483621396502,114.10444599903528,169410200
2020-12-01,119.7136001586914,120.4452266191373,117.06999077471228,118.04549272197347,127728200
2020-12-02,120.06475830078124,120.34765470402952,117.92840706667508,119.03072137520432,89004200
